id,predict_0,predict_1,predict_2
96,0.911765,0.0880501,0.000184772
1631,0.682534,0.317324,0.000142042
16166,0.999794,0.000205556,2.08966e-07
7778,0.902897,0.0970969,6.20155e-06
2928,0.911765,0.0880501,0.000184772
11504,0.626455,0.372943,0.000602441
16772,0.99944,0.00055622,3.65619e-06
4990,0.976199,0.0236858,0.000115086
3519,0.976199,0.0236858,0.000115086
4545,0.81261,0.187273,0.000117749
15460,0.81261,0.187273,0.000117749
16265,0.98027,0.0196504,7.94418e-05
5631,0.820808,0.179078,0.000113784
16730,0.733066,0.266775,0.000158793
8430,0.911765,0.0880501,0.000184772
3754,0.812605,0.187272,0.000123858
13723,0.911765,0.0880501,0.000184772
12447,0.733066,0.266775,0.000158793
3115,0.70233,0.297198,0.000472681
4911,0.820808,0.179078,0.000113784
526,0.755416,0.244558,2.61549e-05
8019,0.401704,0.598288,8.32167e-06
8405,0.999987,1.17182e-05,1.43928e-06
884,0.181418,0.815877,0.00270561
18059,0.99996,3.8664e-05,1.05545e-06
12111,0.978366,0.0215362,9.76456e-05
17520,0.820808,0.179078,0.000113784
10420,0.289784,0.710156,5.92693e-05
11852,0.942889,0.0570556,5.5278e-05
13387,0.773527,0.224578,0.0018946
7625,0.917723,0.0820988,0.000177922
3419,0.98027,0.0196504,7.94418e-05
18165,0.994176,0.00582215,1.84339e-06
3924,0.995181,0.00481782,8.10676e-07
16519,0.666434,0.333545,2.11563e-05
2668,0.647118,0.352751,0.000131211
5940,0.999914,8.5573e-05,5.00843e-07
7433,0.96057,0.0393962,3.3401e-05
6046,0.680344,0.319519,0.000137476
2967,0.917723,0.0820988,0.000177922
13509,0.944364,0.0554913,0.000144724
6990,0.911765,0.0880501,0.000184772
8964,0.125982,0.874015,2.84079e-06
2399,0.917723,0.0820988,0.000177922
7559,0.911765,0.0880501,0.000184772
4683,0.88839,0.111515,9.45452e-05
12375,0.812605,0.187272,0.000123858
14969,0.988158,0.0118006,4.1349e-05
13411,0.812533,0.187255,0.00021247
6929,0.820808,0.179078,0.000113784
17137,0.471046,0.528544,0.00041004
17816,0.820808,0.179078,0.000113784
485,0.289784,0.710156,5.92693e-05
2921,0.917723,0.0820988,0.000177922
6397,0.917723,0.0820988,0.000177922
6300,0.820808,0.179078,0.000113784
7404,0.820808,0.179078,0.000113784
15489,0.987409,0.0125347,5.63062e-05
1929,0.820808,0.179078,0.000113784
16976,0.911765,0.0880501,0.000184772
6363,0.750001,0.249993,6.53734e-06
9274,0.930259,0.0696242,0.000116719
4722,0.387006,0.61298,1.41696e-05
18131,0.820808,0.179078,0.000113784
2650,0.903108,0.0968148,7.70267e-05
5740,0.917723,0.0820988,0.000177922
10157,0.812605,0.187272,0.000123858
14732,0.471046,0.528544,0.00041004
13840,0.820808,0.179078,0.000113784
12366,0.424901,0.575034,6.51416e-05
12421,0.999837,0.000159887,3.45936e-06
8076,0.733066,0.266775,0.000158793
10094,0.917723,0.0820988,0.000177922
4182,0.812605,0.187272,0.000123858
10991,0.988153,0.0118005,4.61746e-05
12960,0.776593,0.223265,0.00014186
6669,0.733066,0.266775,0.000158793
12628,0.125982,0.874015,2.84079e-06
6267,0.911765,0.0880501,0.000184772
3473,0.702564,0.297294,0.000141966
15059,0.424901,0.575034,6.51416e-05
9868,0.848441,0.151456,0.000102882
12825,0.983927,0.0160164,5.61211e-05
16164,0.860326,0.139665,8.83365e-06
9668,0.733066,0.266775,0.000158793
6760,0.820808,0.179078,0.000113784
5007,0.682534,0.317324,0.000142042
2226,0.88839,0.111515,9.45452e-05
16276,0.997397,0.00260195,1.15914e-06
15592,0.917723,0.0820988,0.000177922
13432,0.820808,0.179078,0.000113784
6684,0.88839,0.111515,9.45452e-05
4057,0.917723,0.0820988,0.000177922
1347,0.690389,0.309399,0.000212482
7181,0.820808,0.179078,0.000113784
276,0.116977,0.882342,0.000680985
5715,0.630599,0.369157,0.000244153
16855,0.69128,0.308553,0.000167049
4509,0.622985,0.376922,9.28489e-05
16905,0.432227,0.567175,0.000597702
11429,0.903108,0.0968148,7.70267e-05
9019,0.820808,0.179078,0.000113784
12683,0.917723,0.0820988,0.000177922
5826,0.768562,0.231301,0.000136527
18410,0.911765,0.0880501,0.000184772
12582,0.666434,0.333545,2.11563e-05
16462,0.593271,0.40647,0.000258266
16288,0.81261,0.187273,0.000117749
5936,0.812533,0.187255,0.00021247
7583,0.820808,0.179078,0.000113784
9171,0.889133,0.110829,3.76683e-05
7826,0.911765,0.0880501,0.000184772
7715,0.38547,0.613541,0.000988819
5912,0.957785,0.0421011,0.000114248
9563,0.792171,0.207802,2.73817e-05
13367,0.172874,0.825984,0.00114224
9124,0.733066,0.266775,0.000158793
15318,0.974025,0.0258736,0.000101833
686,0.289784,0.710156,5.92693e-05
4610,0.465309,0.534528,0.000162698
10403,0.911765,0.0880501,0.000184772
6584,0.733066,0.266775,0.000158793
13648,0.733066,0.266775,0.000158793
7074,0.917723,0.0820988,0.000177922
9203,0.917723,0.0820988,0.000177922
15495,0.820808,0.179078,0.000113784
1133,0.848441,0.151456,0.000102882
3862,0.690389,0.309399,0.000212482
1737,0.917723,0.0820988,0.000177922
15206,0.820808,0.179078,0.000113784
6102,0.755416,0.244558,2.61549e-05
12892,0.976199,0.0236858,0.000115086
12166,0.911765,0.0880501,0.000184772
1127,0.911765,0.0880501,0.000184772
4489,0.911765,0.0880501,0.000184772
1741,0.764753,0.234712,0.000535295
6968,0.733066,0.266775,0.000158793
3811,0.848441,0.151456,0.000102882
1507,0.820808,0.179078,0.000113784
17325,0.911765,0.0880501,0.000184772
5644,0.90913,0.0908398,3.05522e-05
11684,0.125982,0.874015,2.94479e-06
11966,0.976199,0.0236858,0.000115086
14045,0.911765,0.0880501,0.000184772
9851,0.911765,0.0880501,0.000184772
5124,0.647118,0.352751,0.000131211
9456,0.471046,0.528544,0.00041004
1371,0.820808,0.179078,0.000113784
2494,0.820808,0.179078,0.000113784
17261,0.976199,0.0236858,0.000115086
10314,0.618837,0.381062,0.000100734
5769,0.911765,0.0880501,0.000184772
136,0.812533,0.187255,0.00021247
9241,0.983927,0.0160164,5.61211e-05
11641,0.812605,0.187272,0.000123858
6285,0.820808,0.179078,0.000113784
9256,0.733066,0.266775,0.000158793
2193,0.950382,0.0493246,0.000293274
13882,0.27838,0.721599,2.09516e-05
6600,0.97791,0.0219799,0.000110293
14061,0.820808,0.179078,0.000113784
141,0.81261,0.187273,0.000117749
6909,0.911765,0.0880501,0.000184772
1575,0.90913,0.0908398,3.05522e-05
2819,0.917723,0.0820988,0.000177922
5802,0.702564,0.297294,0.000141966
11723,0.911765,0.0880501,0.000184772
16719,0.81261,0.187273,0.000117749
13543,0.997259,0.00272641,1.50515e-05
9448,0.733066,0.266775,0.000158793
16856,0.820808,0.179078,0.000113784
13050,0.245229,0.754606,0.000165044
185,0.90913,0.0908398,3.05522e-05
12834,0.90913,0.0908398,3.05522e-05
17899,0.820808,0.179078,0.000113784
4366,0.917723,0.0820988,0.000177922
8522,0.755416,0.244558,2.61549e-05
11505,0.733066,0.266775,0.000158793
4087,6.74885e-06,0.999993,6.04718e-08
4898,0.997534,0.00246089,5.22594e-06
375,0.957785,0.0421011,0.000114248
5781,0.820808,0.179078,0.000113784
3733,0.917723,0.0820988,0.000177922
4,0.843987,0.155903,0.000109405
3601,0.90913,0.0908398,3.05522e-05
6006,0.90913,0.0908398,3.05522e-05
11075,0.911765,0.0880501,0.000184772
7029,0.999322,0.000678236,1.0853e-07
6260,0.98027,0.0196504,7.94418e-05
218,0.40974,0.59023,2.95444e-05
9202,0.90913,0.0908398,3.05522e-05
15724,0.769315,0.230422,0.000262946
13248,0.992699,0.00728131,1.95718e-05
5712,0.817171,0.182537,0.000292525
3377,0.911765,0.0880501,0.000184772
13561,6.83567e-07,0.999999,3.21279e-08
1339,0.917723,0.0820988,0.000177922
8457,0.90913,0.0908398,3.05522e-05
9290,0.848441,0.151456,0.000102882
9548,0.881475,0.0968764,0.0216487
17518,0.733066,0.266775,0.000158793
4516,0.947961,0.0519629,7.64466e-05
15731,0.733066,0.266775,0.000158793
3188,0.425779,0.00817252,0.566048
1682,0.778811,0.221028,0.000160342
10292,0.911765,0.0880501,0.000184772
7655,0.911765,0.0880501,0.000184772
15894,0.998437,0.00156292,4.67546e-07
2263,0.911765,0.0880501,0.000184772
12551,0.458339,0.540631,0.00102991
9084,0.820808,0.179078,0.000113784
17093,0.476512,0.521042,0.00244592
12557,0.690389,0.309399,0.000212482
14929,0.88839,0.111515,9.45452e-05
13910,0.695342,0.304382,0.000276227
13630,0.195569,0.798864,0.00556706
10610,0.820808,0.179078,0.000113784
6565,0.911765,0.0880501,0.000184772
9279,0.990808,0.00919027,1.62665e-06
2761,0.81261,0.187273,0.000117749
11021,0.917723,0.0820988,0.000177922
10149,0.911765,0.0880501,0.000184772
15561,0.983927,0.0160164,5.61211e-05
13174,0.911765,0.0880501,0.000184772
10245,0.971058,0.0289375,4.47996e-06
3066,0.998801,0.00119763,9.66987e-07
16710,0.911765,0.0880501,0.000184772
11308,0.90913,0.0908398,3.05522e-05
7474,0.917723,0.0820988,0.000177922
8656,0.989757,0.0102029,3.97236e-05
2257,0.755416,0.244558,2.61549e-05
11115,0.992979,0.0070081,1.31355e-05
1609,0.809462,0.190409,0.000129342
12794,0.90913,0.0908398,3.05522e-05
13748,0.911765,0.0880501,0.000184772
17770,0.682534,0.317324,0.000142042
17459,0.927935,0.0719514,0.000113489
12323,0.911765,0.0880501,0.000184772
7875,0.768719,0.231136,0.000145234
9351,0.70233,0.297198,0.000472681
16532,0.998725,0.00127187,3.4603e-06
13639,0.932541,0.0673595,9.90977e-05
9823,0.733066,0.266775,0.000158793
5533,0.753682,0.246201,0.0001166
11558,0.733066,0.266775,0.000158793
4653,0.88839,0.111515,9.45452e-05
5177,0.99997,2.83103e-05,1.61225e-06
15583,0.989757,0.0102029,3.97236e-05
11524,0.820808,0.179078,0.000113784
1710,0.911765,0.0880501,0.000184772
18468,0.90913,0.0908398,3.05522e-05
9027,0.630599,0.369157,0.000244153
6277,0.88839,0.111515,9.45452e-05
17481,0.976199,0.0236858,0.000115086
3251,0.983927,0.0160164,5.61211e-05
6457,0.697242,0.302525,0.00023302
12554,0.917723,0.0820988,0.000177922
148,0.90913,0.0908398,3.05522e-05
7532,0.768171,0.231562,0.000266813
14187,0.917723,0.0820988,0.000177922
1057,0.950952,0.0490313,1.63208e-05
3436,0.463394,0.536443,0.000163281
17209,0.820808,0.179078,0.000113784
8418,0.820808,0.179078,0.000113784
5264,0.986272,0.0136739,5.38178e-05
7066,0.820808,0.179078,0.000113784
15618,0.702564,0.297294,0.000141966
17176,0.917723,0.0820988,0.000177922
1221,0.118073,0.881907,2.01726e-05
13709,0.456438,0.543271,0.000290899
16842,0.911765,0.0880501,0.000184772
4201,0.996168,0.00383114,9.4038e-07
7328,0.654135,0.34531,0.000554994
7981,0.848441,0.151456,0.000102882
18162,0.995583,0.00415696,0.000260168
3368,0.680811,0.319052,0.000136683
301,0.999505,0.00032977,0.000165254
14755,0.463394,0.536443,0.000163281
9701,0.763266,0.236576,0.000158172
10347,0.820808,0.179078,0.000113784
17212,0.733066,0.266775,0.000158793
6256,0.733066,0.266775,0.000158793
13962,0.911765,0.0880501,0.000184772
17501,0.978439,0.0212224,0.000338535
14445,0.702564,0.297294,0.000141966
9106,0.90913,0.0908398,3.05522e-05
10654,0.00236715,0.99754,9.28631e-05
16973,0.589042,0.410714,0.00024447
5106,0.991121,0.00881936,5.99596e-05
16091,0.791247,0.208633,0.000119496
7439,0.618837,0.381062,0.000100734
12326,0.808806,0.191156,3.80343e-05
7162,0.999345,0.000654733,6.13963e-07
3949,0.820808,0.179078,0.000113784
2871,0.997934,0.00206516,8.59757e-07
9220,0.820808,0.179078,0.000113784
8539,0.983927,0.0160164,5.61211e-05
14763,0.986222,0.0137763,1.88966e-06
16778,0.97791,0.0219799,0.000110293
7200,0.959769,0.0401857,4.5109e-05
7656,0.820808,0.179078,0.000113784
3722,0.370141,0.628998,0.000861338
5455,0.81261,0.187273,0.000117749
2436,0.733066,0.266775,0.000158793
12041,0.898566,0.101388,4.61108e-05
5200,0.820808,0.179078,0.000113784
2094,0.90913,0.0908398,3.05522e-05
454,0.911765,0.0880501,0.000184772
8750,0.991088,0.00890898,2.741e-06
4225,0.820808,0.179078,0.000113784
8089,0.733066,0.266775,0.000158793
3847,0.702564,0.297294,0.000141966
15889,0.776593,0.223265,0.00014186
2046,0.733066,0.266775,0.000158793
1443,0.618834,0.38106,0.000105961
15170,0.820808,0.179078,0.000113784
18238,0.733066,0.266775,0.000158793
314,0.733066,0.266775,0.000158793
3203,0.983927,0.0160164,5.61211e-05
8712,0.999946,5.14576e-05,2.58158e-06
15077,0.917723,0.0820988,0.000177922
12091,0.911765,0.0880501,0.000184772
7172,0.917723,0.0820988,0.000177922
5162,0.88839,0.111515,9.45452e-05
9745,0.934392,0.0654704,0.000137389
10315,0.917723,0.0820988,0.000177922
11682,0.332745,0.667195,5.9531e-05
6594,0.917723,0.0820988,0.000177922
16714,0.820808,0.179078,0.000113784
8632,0.911765,0.0880501,0.000184772
13625,0.820808,0.179078,0.000113784
17843,0.820808,0.179078,0.000113784
3309,0.911765,0.0880501,0.000184772
10222,0.911765,0.0880501,0.000184772
1990,0.88839,0.111515,9.45452e-05
509,0.289784,0.710156,5.92693e-05
2442,0.820808,0.179078,0.000113784
2236,0.277791,0.722205,4.47057e-06
15900,0.983642,0.0161369,0.000221322
16280,0.529103,0.456857,0.0140394
8739,0.90913,0.0908398,3.05522e-05
2530,0.983927,0.0160164,5.61211e-05
15422,0.90913,0.0908398,3.05522e-05
6948,0.461019,0.538952,2.88536e-05
9025,0.820808,0.179078,0.000113784
11456,0.911765,0.0880501,0.000184772
8147,0.999146,0.000851117,2.446e-06
3170,0.733066,0.266775,0.000158793
2726,0.812533,0.187255,0.00021247
14190,0.820808,0.179078,0.000113784
5045,0.277791,0.722205,4.47057e-06
16787,0.911765,0.0880501,0.000184772
12265,0.911765,0.0880501,0.000184772
8339,0.999943,5.40808e-05,3.07985e-06
14881,0.911765,0.0880501,0.000184772
12480,0.90913,0.0908398,3.05522e-05
11148,0.926093,0.073258,0.000649154
16686,0.820808,0.179078,0.000113784
7591,0.697588,0.301926,0.000485267
966,0.999358,0.000629895,1.22936e-05
15301,0.913555,0.0864158,2.93709e-05
3833,0.994002,0.00597217,2.63044e-05
8212,0.820808,0.179078,0.000113784
17489,0.647118,0.352751,0.000131211
8224,0.917723,0.0820988,0.000177922
14223,0.0804506,0.919505,4.43492e-05
829,0.993454,0.00608619,0.000460239
18541,0.776656,0.223081,0.000263451
5890,0.820808,0.179078,0.000113784
16,0.820808,0.179078,0.000113784
16267,0.911765,0.0880501,0.000184772
10262,0.817171,0.182537,0.000292525
8659,0.983927,0.0160164,5.61211e-05
7555,0.980183,0.0196883,0.0001285
9459,0.820808,0.179078,0.000113784
17126,0.957785,0.0421011,0.000114248
7688,0.424901,0.575034,6.51416e-05
3012,0.98027,0.0196504,7.94418e-05
175,0.88839,0.111515,9.45452e-05
3744,0.906773,0.0932208,6.22817e-06
16529,0.733066,0.266775,0.000158793
7816,0.917723,0.0820988,0.000177922
8474,0.733066,0.266775,0.000158793
3242,0.647118,0.352751,0.000131211
10546,0.917723,0.0820988,0.000177922
13536,0.647118,0.352751,0.000131211
11255,0.911765,0.0880501,0.000184772
8482,0.917723,0.0820988,0.000177922
9397,0.812533,0.187255,0.00021247
4100,0.917723,0.0820988,0.000177922
7894,0.817171,0.182537,0.000292525
14750,0.733066,0.266775,0.000158793
12279,0.992979,0.0070081,1.31355e-05
861,0.647118,0.352751,0.000131211
4571,0.983927,0.0160164,5.61211e-05
13106,0.125982,0.874015,2.94479e-06
14978,0.476512,0.521042,0.00244592
8398,0.733066,0.266775,0.000158793
1698,0.88839,0.111515,9.45452e-05
16875,0.997332,0.00266603,2.25655e-06
7297,0.820808,0.179078,0.000113784
1466,0.983927,0.0160164,5.61211e-05
2691,0.820808,0.179078,0.000113784
6444,0.998653,0.00134333,3.65474e-06
1889,0.733066,0.266775,0.000158793
8080,0.93173,0.06825,1.9808e-05
436,0.733066,0.266775,0.000158793
16344,0.820808,0.179078,0.000113784
16165,0.998823,0.00116983,7.15121e-06
13412,0.994102,0.00585921,3.89585e-05
12006,0.989067,0.0109103,2.27222e-05
13343,0.911765,0.0880501,0.000184772
6526,0.139603,0.86039,6.66418e-06
17749,0.911765,0.0880501,0.000184772
3770,0.917723,0.0820988,0.000177922
14196,0.820808,0.179078,0.000113784
10109,0.917723,0.0820988,0.000177922
4767,0.125982,0.874015,2.84079e-06
16828,0.820808,0.179078,0.000113784
3280,0.917723,0.0820988,0.000177922
9149,0.983927,0.0160164,5.61211e-05
11669,0.630599,0.369157,0.000244153
170,0.911765,0.0880501,0.000184772
8596,0.97791,0.0219799,0.000110293
15892,0.95884,0.0409237,0.000235983
16294,0.81261,0.187273,0.000117749
14944,0.906784,0.0931317,8.44144e-05
16191,0.885046,0.114868,8.5945e-05
3609,0.680811,0.319052,0.000136683
15727,0.90913,0.0908398,3.05522e-05
9223,0.917723,0.0820988,0.000177922
4815,0.917723,0.0820988,0.000177922
2393,0.994002,0.00597217,2.63044e-05
3775,0.820808,0.179078,0.000113784
13863,0.647118,0.352751,0.000131211
7673,0.917723,0.0820988,0.000177922
15219,0.90913,0.0908398,3.05522e-05
9895,0.913555,0.0864158,2.93709e-05
399,0.917723,0.0820988,0.000177922
6422,0.125982,0.874015,2.84079e-06
15151,0.733066,0.266775,0.000158793
17893,0.733066,0.266775,0.000158793
15960,0.769315,0.230422,0.000262946
9276,0.820808,0.179078,0.000113784
3475,0.768562,0.231301,0.000136527
1246,0.917723,0.0820988,0.000177922
4888,0.408472,0.591319,0.000208935
10788,0.947961,0.0519629,7.64466e-05
13656,0.911765,0.0880501,0.000184772
18160,0.99716,0.00282286,1.75849e-05
14512,0.911765,0.0880501,0.000184772
8117,0.820808,0.179078,0.000113784
14694,0.733072,0.266777,0.000150961
5646,0.989757,0.0102029,3.97236e-05
6845,0.9879,0.0116992,0.000400794
6671,0.820808,0.179078,0.000113784
5384,0.332745,0.667195,5.9531e-05
8883,0.577144,0.422441,0.00041426
16978,0.917723,0.0820988,0.000177922
13974,0.560283,0.439697,2.03993e-05
3347,0.733066,0.266775,0.000158793
10415,0.93433,0.0653683,0.000302082
9748,0.992442,0.00755363,4.3406e-06
5765,0.820808,0.179078,0.000113784
3777,0.983927,0.0160164,5.61211e-05
15692,0.678498,0.321481,2.06062e-05
1025,0.678498,0.321481,2.06062e-05
2,0.998437,0.00156292,4.91806e-07
4901,0.90913,0.0908398,3.05522e-05
8785,0.820808,0.179078,0.000113784
6540,0.99556,0.00415686,0.000282904
5146,0.820808,0.179078,0.000113784
16920,0.733066,0.266775,0.000158793
5395,0.917723,0.0820988,0.000177922
12206,0.733072,0.266777,0.000150961
11196,0.733066,0.266775,0.000158793
17845,0.678498,0.321481,2.06062e-05
2031,0.820808,0.179078,0.000113784
11988,0.277791,0.722205,4.47057e-06
12082,0.820808,0.179078,0.000113784
12616,0.917723,0.0820988,0.000177922
4735,0.733066,0.266775,0.000158793
10512,0.90913,0.0908398,3.05522e-05
12577,0.776593,0.223265,0.00014186
1606,0.630599,0.369157,0.000244153
9762,0.637658,0.362328,1.41853e-05
1302,0.98027,0.0196504,7.94418e-05
11683,0.830139,0.16982,4.16747e-05
2016,0.980558,0.0193668,7.54019e-05
933,0.985754,0.0142434,2.383e-06
16384,0.995411,0.0045866,2.91228e-06
5937,0.776593,0.223265,0.00014186
11568,0.733066,0.266775,0.000158793
1250,0.81261,0.187273,0.000117749
12227,0.917723,0.0820988,0.000177922
11468,0.917723,0.0820988,0.000177922
8837,0.917723,0.0820988,0.000177922
8004,0.118073,0.881907,2.01726e-05
14003,0.733066,0.266775,0.000158793
11271,0.125982,0.874015,2.94479e-06
10543,0.733066,0.266775,0.000158793
5189,0.980558,0.0193668,7.54019e-05
7472,0.81261,0.187273,0.000117749
990,0.990672,0.00932632,1.71407e-06
4822,0.733066,0.266775,0.000158793
10532,0.917723,0.0820988,0.000177922
15683,0.817171,0.182537,0.000292525
1723,0.733066,0.266775,0.000158793
2911,0.820808,0.179078,0.000113784
2207,0.506944,0.492933,0.00012336
7101,0.233566,0.76636,7.33394e-05
15755,0.992772,0.00722349,4.34204e-06
16277,0.911765,0.0880501,0.000184772
7149,0.945192,0.0547286,7.96751e-05
11465,0.769315,0.230422,0.000262946
16769,0.994072,0.00592637,1.15054e-06
1437,0.917723,0.0820988,0.000177922
1076,0.205483,0.7796,0.0149171
16795,0.820808,0.179078,0.000113784
3848,0.820808,0.179078,0.000113784
17916,0.817171,0.182537,0.000292525
13395,0.820808,0.179078,0.000113784
5496,0.70233,0.297198,0.000472681
13604,0.820808,0.179078,0.000113784
11725,0.820808,0.179078,0.000113784
10771,0.911765,0.0880501,0.000184772
17605,0.680344,0.319519,0.000137476
12823,0.911765,0.0880501,0.000184772
18488,0.983927,0.0160164,5.61211e-05
6118,0.98027,0.0196504,7.94418e-05
10447,0.277791,0.722205,4.47057e-06
11756,0.630599,0.369157,0.000244153
7014,0.863262,0.136651,8.68261e-05
8741,0.920639,0.0793152,4.54283e-05
8225,0.903108,0.0968148,7.70267e-05
2111,0.690389,0.309399,0.000212482
12855,0.0867988,0.909896,0.00330504
7644,0.820808,0.179078,0.000113784
5160,0.776593,0.223265,0.00014186
2981,0.90913,0.0908398,3.05522e-05
625,0.863428,0.136443,0.000128571
1748,0.88839,0.111515,9.45452e-05
9101,0.90913,0.0908398,3.05522e-05
696,0.911765,0.0880501,0.000184772
14927,0.695342,0.304382,0.000276227
3668,0.848441,0.151456,0.000102882
5404,0.911765,0.0880501,0.000184772
14615,0.992699,0.00728131,1.95718e-05
18551,0.88839,0.111515,9.45452e-05
5005,0.970554,0.0294388,6.75982e-06
1799,0.911765,0.0880501,0.000184772
844,0.930259,0.0696242,0.000116719
11068,0.983927,0.0160164,5.61211e-05
5026,0.652722,0.347139,0.000138991
1934,0.820808,0.179078,0.000113784
8410,0.990472,0.0095236,4.36757e-06
11767,0.988144,0.0118216,3.45419e-05
17478,0.894343,0.105428,0.000228481
10485,0.913555,0.0864158,2.93709e-05
13190,0.678498,0.321481,2.06062e-05
9432,0.899215,0.100693,9.20996e-05
2225,0.776593,0.223265,0.00014186
17290,0.917723,0.0820988,0.000177922
9452,0.917723,0.0820988,0.000177922
17260,0.820808,0.179078,0.000113784
12310,0.90913,0.0908398,3.05522e-05
5133,0.911765,0.0880501,0.000184772
4617,0.90913,0.0908398,3.05522e-05
12093,0.820808,0.179078,0.000113784
551,0.999835,0.000160968,3.54767e-06
7129,0.125982,0.874015,2.84079e-06
16440,0.820808,0.179078,0.000113784
17719,0.90913,0.0908398,3.05522e-05
13277,0.817171,0.182537,0.000292525
15447,0.857965,0.141915,0.000120318
1957,0.779534,0.220387,7.81883e-05
12217,0.897237,0.100641,0.0021222
13014,0.81261,0.187273,0.000117749
8283,0.973764,0.0262094,2.70188e-05
2297,0.763266,0.236576,0.000158172
15991,0.791247,0.208633,0.000119496
7577,0.889368,0.110448,0.000183856
16860,0.589042,0.410714,0.00024447
5290,0.917723,0.0820988,0.000177922
9071,0.99449,0.00507905,0.000431183
6685,0.999855,0.000141619,3.6598e-06
473,0.911765,0.0880501,0.000184772
15321,0.911765,0.0880501,0.000184772
6868,0.911765,0.0880501,0.000184772
15581,0.678667,0.320986,0.000346763
5199,0.930259,0.0696242,0.000116719
17304,0.733066,0.266775,0.000158793
2510,0.116977,0.882342,0.000680985
3151,0.118274,0.881682,4.41101e-05
15453,0.911765,0.0880501,0.000184772
100,0.820808,0.179078,0.000113784
13830,0.733066,0.266775,0.000158793
14882,0.289784,0.710156,5.92693e-05
711,0.913555,0.0864158,2.93709e-05
14495,0.9359,0.0635806,0.000519883
13084,0.552707,0.447227,6.62563e-05
9307,0.965019,0.0349792,2.04452e-06
4779,0.873153,0.103678,0.0231686
17384,0.911765,0.0880501,0.000184772
3522,0.647118,0.352751,0.000131211
1298,0.820808,0.179078,0.000113784
14086,0.733066,0.266775,0.000158793
12656,0.820808,0.179078,0.000113784
9064,0.885046,0.114868,8.5945e-05
607,0.957401,0.0425373,6.19762e-05
5228,0.630599,0.369157,0.000244153
10939,0.820808,0.179078,0.000113784
14214,0.647118,0.352751,0.000131211
10578,0.92328,0.0763344,0.000385515
919,0.795083,0.204888,2.89724e-05
14078,0.997397,0.00260195,1.15914e-06
12165,0.4122,0.587747,5.36143e-05
2751,0.988057,0.0119296,1.33209e-05
16286,0.911765,0.0880501,0.000184772
5770,0.999254,0.000741144,4.78578e-06
3479,0.81261,0.187273,0.000117749
6713,0.798449,0.199441,0.00210937
12282,0.917723,0.0820988,0.000177922
14089,0.820808,0.179078,0.000113784
3773,0.999188,0.000810781,7.55299e-07
11678,0.986669,0.0132823,4.85465e-05
4712,0.820808,0.179078,0.000113784
10905,0.932541,0.0673595,9.90977e-05
15039,0.90913,0.0908398,3.05522e-05
3575,0.69033,0.309572,9.74543e-05
8121,0.820808,0.179078,0.000113784
6695,0.976199,0.0236858,0.000115086
13554,0.812605,0.187272,0.000123858
12737,0.622985,0.376922,9.28489e-05
5382,0.820808,0.179078,0.000113784
394,0.820808,0.179078,0.000113784
11447,0.733066,0.266775,0.000158793
13048,0.733066,0.266775,0.000158793
7810,0.81261,0.187273,0.000117749
17466,0.733066,0.266775,0.000158793
16252,0.885279,0.114689,3.19015e-05
1297,0.983927,0.0160164,5.61211e-05
4444,0.917723,0.0820988,0.000177922
4761,0.817171,0.182537,0.000292525
8595,0.911765,0.0880501,0.000184772
12836,0.997373,0.00259126,3.54867e-05
13477,0.733066,0.266775,0.000158793
8272,0.998801,0.00119763,9.66987e-07
10233,0.23842,0.761575,5.39351e-06
10597,0.97791,0.0219799,0.000110293
14027,0.813018,0.186887,9.56184e-05
12056,0.999676,0.000318877,4.75315e-06
5831,0.992979,0.0070081,1.31355e-05
654,0.820808,0.179078,0.000113784
8708,0.911765,0.0880501,0.000184772
16161,0.969652,0.0302419,0.000105967
2075,0.917723,0.0820988,0.000177922
14808,0.776593,0.223265,0.00014186
15920,0.764555,0.23533,0.000115465
4434,0.992979,0.0070081,1.31355e-05
3951,0.911765,0.0880501,0.000184772
5994,0.125982,0.874015,2.94479e-06
16643,0.996371,0.00361588,1.27048e-05
3045,0.693562,0.306245,0.000192553
17433,0.820808,0.179078,0.000113784
5963,0.289784,0.710156,5.92693e-05
5893,0.911765,0.0880501,0.000184772
6912,0.755416,0.244558,2.61549e-05
9743,0.271895,0.728104,5.62129e-07
8842,0.733066,0.266775,0.000158793
11120,0.947961,0.0519629,7.64466e-05
13969,0.983927,0.0160164,5.61211e-05
16684,0.768562,0.231301,0.000136527
14991,0.96057,0.0393443,8.52661e-05
2766,0.733066,0.266775,0.000158793
6378,0.931171,0.0682883,0.00054068
11074,0.992523,0.00746827,8.41629e-06
13851,0.90913,0.0908398,3.05522e-05
10879,0.983927,0.0160164,5.61211e-05
10710,0.820808,0.179078,0.000113784
13904,0.848441,0.151456,0.000102882
14856,0.205483,0.7796,0.0149171
7713,0.917723,0.0820988,0.000177922
9857,0.911765,0.0880501,0.000184772
14551,0.997996,0.00200323,4.91708e-07
13408,0.911765,0.0880501,0.000184772
18465,0.911765,0.0880501,0.000184772
3751,0.776593,0.223265,0.00014186
12821,0.911765,0.0880501,0.000184772
9997,0.90913,0.0908398,3.05522e-05
11894,0.99285,0.00714184,8.41906e-06
12346,0.812605,0.187272,0.000123858
11277,0.820808,0.179078,0.000113784
12685,0.90913,0.0908398,3.05522e-05
12680,0.733066,0.266775,0.000158793
